website,title,street address,phone,link,location
"http://www.wildhorsetavern.com?utm_source=localsaver,http://www.wildhorsetavern.com?utm_source=localsaver",Wild Horse Tavern,1629 Second Ave,"(207) 312-2306,(207) 312-2306",https://www.localsaver.com/10001/wild-horse-tavern?dsc=MYDS&bizid=52053240,New York
"http://212modernfurniture.com?utm_source=localsaver,http://212modernfurniture.com?utm_source=localsaver",212modern furniture,370 broadway,"(212) 791-9700,(212) 791-9700",https://www.localsaver.com/10001/212modern-furniture?dsc=MYDS&bizid=52024870,New York
,Blue Lotus,131 Erie St,"(201) 216-9038,(201) 216-9038",https://www.localsaver.com/10001/blue-lotus?dsc=RSTRT&bizid=231136,Jersey City
,MY PROPERTY SERVICE INC.,,"(646) 808-5371,(646) 808-5371",https://www.localsaver.com/10001/my-property-service-inc-?dsc=MYDS&bizid=52044823,
,Casablanca Grill,1132 1st Avenue,"(212) 355-3535,(212) 355-3535",https://www.localsaver.com/10001/casablanca-grill?dsc=RSTRT&bizid=265169,New York
"http://tracking.groupon.com/r?tsToken=US_AFF_0_201747_212556_0&url=https%3A%2F%2Fwww.groupon.com%2Fdeals%2Fpaolo-saggese-dmd-pllc%3Fz%3Dskip%26utm_medium%3Dafl%26utm_campaign%3D201747%26mediaId%3D212556%26utm_source%3DGPN&utm_source=localsaver,http://tracking.groupon.com/r?tsToken=US_AFF_0_201747_212556_0&url=https%3A%2F%2Fwww.groupon.com%2Fdeals%2Fpaolo-saggese-dmd-pllc%3Fz%3Dskip%26utm_medium%3Dafl%26utm_campaign%3D201747%26mediaId%3D212556%26utm_source%3DGPN&utm_source=localsaver","Paolo Saggese, DMD, PLLC",325 Broadway Lobby Suite,"(212) 962-7565,(212) 962-7565",https://www.localsaver.com/10001/paolo-saggese-dmd-pllc?dsc=GPNDL&bizid=6E67C70AB262583F157124589732EF0D,New York
,212 Steakhouse,316 E. 53rd St,"(212) 858-0646,(212) 858-0646",https://www.localsaver.com/10001/212-steakhouse?dsc=RSTRT&bizid=231333,New York
,Future  Recycling,,"(201) 927-9773,(201) 927-9773",https://www.localsaver.com/10001/future-recycling?dsc=MYDS&bizid=52043441,
"https://www.valpak.com/coupons/printable/the-liquor-store-com/157962?addressId=238284&vpref=localsaver-syn&utm_source=localsaver,https://www.valpak.com/coupons/printable/the-liquor-store-com/157962?addressId=238284&vpref=localsaver-syn&utm_source=localsaver",The Liquor Store.Com,55 Flatbush Ave,"(718) 395-1456,(718) 395-1456",https://www.localsaver.com/10001/the-liquor-store-com?dsc=VALPK&bizid=238284,Brooklyn
"http://www.212modernfurniture.com?utm_source=localsaver,http://www.212modernfurniture.com?utm_source=localsaver",212 Modern Furniture,370 Broadway,"(212) 791-9700,(212) 791-9700",https://www.localsaver.com/10001/212-modern-furniture?dsc=MYDS&bizid=52019672,New York
,ChocoLoco,421B 35th Street,"(201) 707-7122,(201) 707-7122",https://www.localsaver.com/10001/chocoloco?dsc=RSTRT&bizid=280184,Union City
,Iconic Cafe,238 Lafayette St,"(212) 226-8912,(212) 226-8912",https://www.localsaver.com/10001/iconic-cafe?dsc=RSTRT&bizid=239706,New York
,Cafe Daniello's,1072 2nd Avenue,"(212) 752-5710,(212) 752-5710",https://www.localsaver.com/10001/cafe-daniello-s?dsc=RSTRT&bizid=20128,New York
,Big Banner Restaurant,401 Jackson St,"(201) 798-0995,(201) 798-0995",https://www.localsaver.com/10001/big-banner-restaurant?dsc=RSTRT&bizid=277735,Hoboken
"http://www.sportlsp.com?utm_source=localsaver,http://www.sportlsp.com?utm_source=localsaver",Taekwondo Upper East Side NYC,168 E. 66th St,"(347) 891-5929,(347) 891-5929",https://www.localsaver.com/10001/taekwondo-upper-east-side-nyc?dsc=MYDS&bizid=52020624,New York
"http://www.qlosette.com?utm_source=localsaver,http://www.qlosette.com?utm_source=localsaver",Qlosette,215 Mulberry Street,"(212) 966-0333,(212) 966-0333",https://www.localsaver.com/10001/qlosette?dsc=MYDS&bizid=52007741,New York
,Salon G83,100 West 83rd Street,"(212) 769-3908,(212) 769-3908",https://www.localsaver.com/10001/salon-g83?dsc=MYDS&bizid=52039225,New York
,HORUS KEBAB HOUSE,93 AVENUE B,"(212) 777-9199,(212) 777-9199",https://www.localsaver.com/10001/horus-kebab-house?dsc=RSTRT&bizid=223518,NEW YORK
,Stamina Grill & Juice Bar,,,https://www.localsaver.com/10001/stamina-grill-juice-bar?dsc=RSTRT&bizid=295375,New York
,Katra,217 Bowery,"(212) 473-3113,(212) 473-3113",https://www.localsaver.com/10001/katra?dsc=RSTRT&bizid=24650,New York
,Jubilee Vape & Smoke Shop,1485 York Ave,"(646) 678-3436,(646) 678-3436",https://www.localsaver.com/10001/jubilee-vape-smoke-shop?dsc=MYDS&bizid=52061930,New York
,El Sombrero,108 Stanton St,"(646) 755-9334,(646) 755-9334",https://www.localsaver.com/10001/el-sombrero?dsc=RSTRT&bizid=245581,New York
"https://www.valpak.com/coupons/printable/kc-arts-and-custom-framing/156295?addressId=236550&vpref=localsaver-syn&utm_source=localsaver,https://www.valpak.com/coupons/printable/kc-arts-and-custom-framing/156295?addressId=236550&vpref=localsaver-syn&utm_source=localsaver",KC Arts and Custom Framing,252 Court St,"(718) 852-1271,(718) 852-1271",https://www.localsaver.com/10001/kc-arts-and-custom-framing?dsc=VALPK&bizid=236550,Brooklyn
"http://WWW.BEBEGEAR.COM?utm_source=localsaver,http://WWW.BEBEGEAR.COM?utm_source=localsaver",BEBE GEAR INC,,"(800) 258-0960,(800) 258-0960",https://www.localsaver.com/10001/bebe-gear-inc?dsc=MYDS&bizid=52031686,
,Cafe Gallery 2,,,https://www.localsaver.com/10001/cafe-gallery-2?dsc=RSTRT&bizid=306610,New York
,Arita Ichiban,43-7 Main St,"(718) 939-8999,(718) 939-8999",https://www.localsaver.com/10001/arita-ichiban?dsc=RSTRT&bizid=271245,New York
"http://www.compasslimo.com?utm_source=localsaver,http://www.compasslimo.com?utm_source=localsaver",Compass Transportation Group,,"(347) 725-0889,(347) 725-0889",https://www.localsaver.com/10001/compass-transportation-group?dsc=MYDS&bizid=52046951,
"http://lbpetgrooming.com?utm_source=localsaver,http://lbpetgrooming.com?utm_source=localsaver",L & B Pet Grooming,326 East 78th Street,"(212) 737-3647,(212) 737-3647",https://www.localsaver.com/10001/l-b-pet-grooming?dsc=MYDS&bizid=52045476,New York
"http://www.nargisbarandgrill.com?utm_source=localsaver,http://www.nargisbarandgrill.com?utm_source=localsaver",Nargis Bar & Grill,Serving,"(718) 640-7000,(718) 640-7000",https://www.localsaver.com/10001/nargis-bar-grill?dsc=MYDS&bizid=52085849,Brooklyn
"http://primeprepping.com/?utm_source=localsaver,http://primeprepping.com/?utm_source=localsaver",Prime Prepping Daycare & Nursery,520 Grand street,"(212) 477-9861,(212) 477-9861",https://www.localsaver.com/10001/prime-prepping-daycare-nursery?dsc=MYDS&bizid=52023018,New York
"http://www.braschlegal.com/?utm_source=localsaver,http://www.braschlegal.com/?utm_source=localsaver",The Law Offices of Justin C. Brasch,30 Vesey St Ste 300,"(212) 267-2500,(212) 267-2500",https://www.localsaver.com/10001/the-law-offices-of-justin-c-brasch?dsc=MYDS&bizid=52036978,New York
,Tribeca Tap House,363 Greenwich Street,"(212) 510-8939,(212) 510-8939",https://www.localsaver.com/10001/tribeca-tap-house?dsc=RSTRT&bizid=153276,New York
"http://superioressaywriter.com?utm_source=localsaver,http://superioressaywriter.com?utm_source=localsaver", Superior Essay Writer- Best Custom Essay Writing ,212,"(901) 352-3224,(901) 352-3224",https://www.localsaver.com/10001/-superior-essay-writer-best-custom-essay-writing-?dsc=MYDS&bizid=52024333,New York
,Pure Pita,324 Washington St,"(201) 241-3182,(201) 241-3182",https://www.localsaver.com/10001/pure-pita?dsc=RSTRT&bizid=243880,Hoboken
"http://www.rosaleenhorn.com?utm_source=localsaver,http://www.rosaleenhorn.com?utm_source=localsaver","Rosaleen Rusty Horn, LP",125 West 80th St.,"(212) 799-0695,(212) 799-0695",https://www.localsaver.com/10001/rosaleen-rusty-horn-lp?dsc=BDSP&bizid=12600399,New York
,La Caverna,122-124 Rivington Street,"(212) 475-2126,(212) 475-2126",https://www.localsaver.com/10001/la-caverna?dsc=RSTRT&bizid=186223,New York
"http://www.matiellconsignment.com?utm_source=localsaver,http://www.matiellconsignment.com?utm_source=localsaver",Matiell Consignment and Designer Resale,163 East 87th St.,"(212) 477-1123,(212) 477-1123",https://www.localsaver.com/10001/matiell-consignment-and-designer-resale?dsc=MYDS&bizid=52046546,New York
"https://www.nynewyorklocksmith.com?utm_source=localsaver,https://www.nynewyorklocksmith.com?utm_source=localsaver",Montigru and Sons Locksmith,481 Columbus Ave,"(646) 459-4358,(646) 459-4358",https://www.localsaver.com/10001/montigru-and-sons-locksmith?dsc=MYDS&bizid=52009968,New York
"http://www.studiohairplus.com?utm_source=localsaver,http://www.studiohairplus.com?utm_source=localsaver",Studio Hair Plus,"20 East 40th Street, (between 5th & Madison Ave.)","(212) 689-3255,(212) 689-3255",https://www.localsaver.com/10001/studio-hair-plus?dsc=BDSP&bizid=12558863,New York
,SVL Bar,,,https://www.localsaver.com/10001/svl-bar?dsc=RSTRT&bizid=297774,Astoria
,AMARACHI LOUNGE,189 Bridge Street,"(718) 222-1010,(718) 222-1010",https://www.localsaver.com/10001/amarachi-lounge?dsc=RSTRT&bizid=226313,Brooklyn
,Restaurant Deli & Cafe,316 48Th St,"(201) 758-5348,(201) 758-5348",https://www.localsaver.com/10001/restaurant-deli-cafe?dsc=RSTRT&bizid=242309,Union City
"http://www.vbmfitness.net?utm_source=localsaver,http://www.vbmfitness.net?utm_source=localsaver",VBMFITNESS LLC,75 Jackson Street,"(201) 406-7076,(201) 406-7076",https://www.localsaver.com/10001/vbmfitness-llc?dsc=MYDS&bizid=52008070,Hoboken
"http://tracking.groupon.com/r?tsToken=US_AFF_0_201747_212556_0&url=https%3A%2F%2Fwww.groupon.com%2Fdeals%2Fdr-louis-peterson-1%3Fz%3Dskip%26utm_medium%3Dafl%26utm_campaign%3D201747%26mediaId%3D212556%26utm_source%3DGPN&utm_source=localsaver,http://tracking.groupon.com/r?tsToken=US_AFF_0_201747_212556_0&url=https%3A%2F%2Fwww.groupon.com%2Fdeals%2Fdr-louis-peterson-1%3Fz%3Dskip%26utm_medium%3Dafl%26utm_campaign%3D201747%26mediaId%3D212556%26utm_source%3DGPN&utm_source=localsaver",Peterson Chiropractic,150 Broadway.,"(212) 769-3210,(212) 769-3210",https://www.localsaver.com/10001/peterson-chiropractic?dsc=GPNDL&bizid=506635DC588F990CAB68FA729E55C1BB,New York
,Irena Spencer Interiors Inc.,,,https://www.localsaver.com/10001/irena-spencer-interiors-inc-?dsc=MYDS&bizid=52063717,
,To Spete Greek Restaurant,,,https://www.localsaver.com/10001/to-spete-greek-restaurant?dsc=RSTRT&bizid=298257,Brooklyn
"http://www.MisterHighDef.com?utm_source=localsaver,http://www.MisterHighDef.com?utm_source=localsaver",Mister High Def,,"(844) 443-3388,(844) 443-3388",https://www.localsaver.com/10001/mister-high-def?dsc=MYDS&bizid=52027149,
,Cafe Los Arcos,,,https://www.localsaver.com/10001/cafe-los-arcos?dsc=RSTRT&bizid=291420,Brooklyn
,Kelso Bistro Bar & Restaurant,,,https://www.localsaver.com/10001/kelso-bistro-bar-restaurant?dsc=RSTRT&bizid=288402,Brooklyn
"http://www.wishstarmaid.com?utm_source=localsaver,http://www.wishstarmaid.com?utm_source=localsaver",Wish Star Maid,"300 N End Ave New York, NY","(347) 509-8329,(347) 509-8329",https://www.localsaver.com/10001/wish-star-maid?dsc=MYDS&bizid=52001050,New York
"http://www.misamiguitosspanshmontessori.com?utm_source=localsaver,http://www.misamiguitosspanshmontessori.com?utm_source=localsaver",Mis Amiguitos Spanish Montessori,309E 85 St.,"(212) 470-3204,(212) 470-3204",https://www.localsaver.com/10001/mis-amiguitos-spanish-montessori?dsc=MYDS&bizid=52021047,New York
"http://www.nynewyorklocksmith.com/manhattan-locksmith?utm_source=localsaver,http://www.nynewyorklocksmith.com/manhattan-locksmith?utm_source=localsaver","Eddie and Sons Locksmith - Manhattan, NY",1 Serving Area,"(646) 661-4746,(646) 661-4746",https://www.localsaver.com/10001/eddie-and-sons-locksmith-manhattan-ny?dsc=MYDS&bizid=52044822,New York
,Jungle Cafe,996 Manhattan Ave,"(347) 987-4981,(347) 987-4981",https://www.localsaver.com/10001/jungle-cafe?dsc=RSTRT&bizid=240040,Brooklyn
,American (Trash) Bar,1471 1st Avenue,"(212) 988-9008,(212) 988-9008",https://www.localsaver.com/10001/american-trash-bar?dsc=RSTRT&bizid=191200,New York
"http://bnbbeautyretreat.wix.com/bnbbeautyretreat?utm_source=localsaver,http://bnbbeautyretreat.wix.com/bnbbeautyretreat?utm_source=localsaver",Bnb Beauty Retreat,"16 W 56th Street, 2nd Floor","(347) 724-8737,(347) 724-8737",https://www.localsaver.com/10001/bnb-beauty-retreat?dsc=BDSP&bizid=12558973,New York
,Bella Gioia,209 4th Ave.,"(347) 223-4176,(347) 223-4176",https://www.localsaver.com/10001/bella-gioia?dsc=RSTRT&bizid=245100,Brooklyn
"http://www.abloomentertainment.com?utm_source=localsaver,http://www.abloomentertainment.com?utm_source=localsaver",A Bloom Entertainment,,"(201) 920-6503,(201) 920-6503",https://www.localsaver.com/10001/a-bloom-entertainment?dsc=MYDS&bizid=52013800,
,POTATOPIA,30 Mall Drive West,"(201) 659-2400,(201) 659-2400",https://www.localsaver.com/10001/potatopia?dsc=RSTRT&bizid=264006,Jersey City
,Palermo Pizza & Italian Restaurant,7407 Broadway ,"(201) 861-8333,(201) 861-8333",https://www.localsaver.com/10001/palermo-pizza-italian-restaurant?dsc=RSTRT&bizid=173017,North Bergen
"http://www.geralddelisle.com?utm_source=localsaver,http://www.geralddelisle.com?utm_source=localsaver",Delisle Financial Advisory Service,,"(917) 770-2765,(917) 770-2765",https://www.localsaver.com/10001/delisle-financial-advisory-service?dsc=MYDS&bizid=52034358,
"http://www.new-york-carpet-cleaning.org/index.php?utm_source=localsaver,http://www.new-york-carpet-cleaning.org/index.php?utm_source=localsaver",New York Carpet Pros,,"(917) 300-1044,(917) 300-1044",https://www.localsaver.com/10001/new-york-carpet-pros?dsc=BDSP&bizid=12558252,
,Zebu Grill,,,https://www.localsaver.com/10001/zebu-grill?dsc=RSTRT&bizid=291520,New York
,"Beyond Reach Enterprise, LLC",,"(518) 320-8711,(518) 320-8711",https://www.localsaver.com/10001/beyond-reach-enterprise-llc?dsc=MYDS&bizid=52035914,
,Hidalgo Mexican Food,35-09 Vernon Boulevard,"(917) 832-6783,(917) 832-6783",https://www.localsaver.com/10001/hidalgo-mexican-food?dsc=RSTRT&bizid=280930,Astoria
"http://www.powertolove.com?utm_source=localsaver,http://www.powertolove.com?utm_source=localsaver",Love Coaching For Women,45 Broadway,"(347) 949-1677,(347) 949-1677",https://www.localsaver.com/10001/love-coaching-for-women?dsc=MYDS&bizid=52008456,New York
"http://www.manchanda-law.com?utm_source=localsaver,http://www.manchanda-law.com?utm_source=localsaver",MANCHANDA LAW OFFICE PLLC,"17 State Street, Suite 4000","(212) 968-8600,(212) 968-8600",https://www.localsaver.com/10001/manchanda-law-office-pllc?dsc=MYDS&bizid=52036092,New York
"http://www.bhcarpetcleaning.com/?utm_source=localsaver,http://www.bhcarpetcleaning.com/?utm_source=localsaver",B&H Carpet Cleaning,,"(888) 244-8143,(888) 244-8143",https://www.localsaver.com/10001/b-h-carpet-cleaning?dsc=BDSP&bizid=12558192,
"http://www.sushibysimon.com/?utm_source=localsaver,http://www.sushibysimon.com/?utm_source=localsaver",Sushi by Simon,,"(212) 340-1339,(212) 340-1339",https://www.localsaver.com/10001/sushi-by-simon?dsc=BDSP&bizid=12559560,
"http://www.colorcopainting.com?utm_source=localsaver,http://www.colorcopainting.com?utm_source=localsaver",Colorco Painting Corp,,"(212) 369-2472,(212) 369-2472",https://www.localsaver.com/10001/colorco-painting-corp?dsc=MYDS&bizid=52024797,
"http://www.tdbarneslaw.com?utm_source=localsaver,http://www.tdbarneslaw.com?utm_source=localsaver","Tatia D. Barnes, Esq.","45 Broadway, Suite 1700","(212) 257-4362,(212) 257-4362",https://www.localsaver.com/10001/tatia-d-barnes-esq-?dsc=MYDS&bizid=52025169,New York
"https://www.valpak.com/coupons/printable/thats-a-wrap/22232?addressId=246826&vpref=localsaver-syn&utm_source=localsaver,https://www.valpak.com/coupons/printable/thats-a-wrap/22232?addressId=246826&vpref=localsaver-syn&utm_source=localsaver",THAT'S A WRAP,3801 30th Ave,"(718) 278-9727,(718) 278-9727",https://www.localsaver.com/10001/that-39-s-a-wrap?dsc=VALPK&bizid=246826,Astoria
,The Performax Group,,"(646) 306-2519,(646) 306-2519",https://www.localsaver.com/10001/the-performax-group?dsc=MYDS&bizid=52039808,
"http://www.newyorkpsychicsharon.com?utm_source=localsaver,http://www.newyorkpsychicsharon.com?utm_source=localsaver",Psychic Readings by Sharon,"213 E 45th St, Apartment 2F","(347) 410-4693,(347) 410-4693",https://www.localsaver.com/10001/psychic-readings-by-sharon?dsc=BDSP&bizid=12557191,New York
,Roast Homestyle Chicken,,,https://www.localsaver.com/10001/roast-homestyle-chicken?dsc=RSTRT&bizid=291309,New York
"http://www.green-pirate.com?utm_source=localsaver,http://www.green-pirate.com?utm_source=localsaver",Green Pirate Juice,,"(917) 450-7091,(917) 450-7091",https://www.localsaver.com/10001/green-pirate-juice?dsc=MYDS&bizid=52008195,
"https://www.valpak.com/coupons/printable/harbor-freight-tools/84352?addressId=31397&vpref=localsaver-syn&utm_source=localsaver,https://www.valpak.com/coupons/printable/harbor-freight-tools/84352?addressId=31397&vpref=localsaver-syn&utm_source=localsaver",Harbor Freight,435 Hamilton Ave,"(800) 423-2567,(800) 423-2567",https://www.localsaver.com/10001/harbor-freight?dsc=VALPK&bizid=31397,Brooklyn
"http://www.GetMeOnTop.com?utm_source=localsaver,http://www.GetMeOnTop.com?utm_source=localsaver",GetMeOnTop,"30 Wall Street, 8th Floor","(646) 290-7081,(646) 290-7081",https://www.localsaver.com/10001/getmeontop?dsc=MYDS&bizid=52012584,New York
"http://www.t-shirtprintingNY.com?utm_source=localsaver,http://www.t-shirtprintingNY.com?utm_source=localsaver",On Time Printing,95 Guernsey st,"(718) 614-8091,(718) 614-8091",https://www.localsaver.com/10001/on-time-printing?dsc=MYDS&bizid=52000679,Brooklyn
"http://unlimitedfitnessnyc.com?utm_source=localsaver,http://unlimitedfitnessnyc.com?utm_source=localsaver",Unlimited Fitness NYC,"W 67th S, Sheep Meadows","(917) 776-0009,(917) 776-0009",https://www.localsaver.com/10001/unlimited-fitness-nyc?dsc=BDSP&bizid=12558634,New York
,Citrico,681 Washington Ave,"(347) 955-4519,(347) 955-4519",https://www.localsaver.com/10001/citrico?dsc=RSTRT&bizid=230192,Brooklyn
"http://www.theparentwhispererny.com?utm_source=localsaver,http://www.theparentwhispererny.com?utm_source=localsaver",The Parent Whisperer NY,,"(917) 538-2002,(917) 538-2002",https://www.localsaver.com/10001/the-parent-whisperer-ny?dsc=MYDS&bizid=52010256,
"https://www.valpak.com/coupons/printable/elegant-barbershop/164761?addressId=245845&vpref=localsaver-syn&utm_source=localsaver,https://www.valpak.com/coupons/printable/elegant-barbershop/164761?addressId=245845&vpref=localsaver-syn&utm_source=localsaver",Elegant Barbershop,310 4th St,"(718) 758-6000,(718) 758-6000",https://www.localsaver.com/10001/elegant-barbershop?dsc=VALPK&bizid=245845,Brooklyn
"http://www.playtuneslessons.com?utm_source=localsaver,http://www.playtuneslessons.com?utm_source=localsaver",Playtunes Lessons,,"(212) 500-0587,(212) 500-0587",https://www.localsaver.com/10001/playtunes-lessons?dsc=MYDS&bizid=52057281,
"http://www.uptownautorepair.net/?utm_source=localsaver,http://www.uptownautorepair.net/?utm_source=localsaver",Midtown Auto Enterprises LLC,Serving,"(212) 582-2842,(212) 582-2842",https://www.localsaver.com/10001/midtown-auto-enterprises-llc?dsc=MYDS&bizid=52088769,New York
